name;content;description;steps;mood;location;duration;image_key;preparation_seconds;repeat_mode;execution_plan
Dessine un cœur stylisé en vue de face;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Transforme une chaussure en maison en vue de face;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Pars d'une spirale en vue de face;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine un pirate en vue de face;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine un renard de cristal en vue de face;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Dessine un trésor caché en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Dessine une lampe en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine ton goûter préféré en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Dessine une bibliothèque magique en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Dessine la confiance en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine une montagne simple en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Transforme une lampe en robot en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Pars d'un zigzag dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine une inventrice dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine un monstre gentil dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Dessine une poursuite amusante dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Dessine une fenêtre dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine une fête d'anniversaire dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine un arbre géant habité dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Dessine le courage avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Dessine un nuage original avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Transforme un arbre en tour avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Pars d'une étoile avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Dessine un jardinier avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine un oiseau mécanique avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Dessine une journée parfaite avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Dessine un coussin avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine une ancienne maison avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine une île flottante avec peu de détails;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine la nostalgie avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine une étoile créative avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Transforme une clé en créature avec peu de détails;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Pars d'un demi-cercle avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Dessine une capitaine avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine une créature lumineuse avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Dessine un voyage inattendu avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Dessine une bouteille avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine un trajet familier avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine un train volant avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Dessine la motivation avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine un oiseau minimaliste en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Transforme un vélo en machine volante en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Pars d'un losange en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Dessine une danseuse en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine un chat magique en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine une invention ratée en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Dessine un livre ouvert en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Dessine un jouet marquant avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Dessine un marché fantastique avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Dessine le rêve avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Dessine une lune décorée avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Transforme un livre en ville avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Pars d'une ligne courbe avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Dessine un aventurier avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine un géant végétal en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine une découverte surprenante en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine ta main en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine ta chambre d'enfance en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine une maison volante en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Dessine le calme en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Dessine un soleil en 10 traits en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Transforme une pomme en personnage avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Pars d'un cercle avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Dessine un explorateur avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine un poisson extraterrestre avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine une histoire en 3 cases avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Dessine une chaussure avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine ton premier vélo avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine un restaurant sous-marin en vue de face;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Dessine la joie en vue de face;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Dessine un poisson sans lever le doigt en vue de face;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Transforme une chaise en véhicule en vue de face;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Pars d'un carré en vue de face;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Dessine un boulanger en vue de face;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Dessine un dragon minuscule en vue de face;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Dessine une rencontre improbable en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Dessine une tasse en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Dessine un souvenir de vacances en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine une ville dans les nuages en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Dessine la curiosité en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Dessine une fleur en une ligne en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Transforme une tasse en château en vue de profil;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Pars d'un triangle dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine un astronaute dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine un animal à six pattes dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine une chute drôle dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Dessine une plante proche de toi dans un style amusant;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Dessine ton ancien cartable dans un style amusant;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine un dragon jardinier dans un style amusant;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Dessine la surprise avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Dessine un arbre en 30 secondes avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Transforme un nuage en animal avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Pars d'un rectangle avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Dessine un musicien avec un élément surprise;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Dessine une tortue volante avec un élément surprise;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Dessine un héros maladroit avec un élément surprise;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Dessine tes clés avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Dessine une cour de récréation avec peu de détails;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine un vélo volant avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine la sérénité avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Dessine un cœur stylisé avec peu de détails;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Transforme une chaussure en maison avec peu de détails;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Pars d'une spirale avec peu de détails;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Dessine un pirate avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Dessine un renard de cristal avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Dessine un trésor caché avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Dessine une lampe avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Dessine ton goûter préféré avec des formes simples;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine une bibliothèque magique avec des formes simples;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine la confiance avec des formes simples;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine une montagne simple en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Transforme une lampe en robot en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Pars d'un zigzag en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Dessine une inventrice en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Dessine un monstre gentil en version cartoon;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Dessine une poursuite amusante en version cartoon;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Dessine une fenêtre en version cartoon;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Dessine une fête d'anniversaire avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine un arbre géant habité avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine le courage avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
Dessine un nuage original avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;5;drawing;;;{}
Transforme un arbre en tour avec un décor léger;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;5;drawing;;;{}
Pars d'une étoile avec un décor léger;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;5;drawing;;;{}
Dessine un jardinier avec un décor léger;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;5;drawing;;;{}
Dessine un oiseau mécanique en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;5;drawing;;;{}
Dessine une journée parfaite en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;5;drawing;;;{}
Dessine un coussin en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;5;drawing;;;{}
Dessine une ancienne maison en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;5;drawing;;;{}
Dessine une île flottante en noir et blanc;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;5;drawing;;;{}
Dessine la nostalgie en noir et blanc;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;15;drawing;;;{}
Dessine une étoile créative en noir et blanc;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;15;drawing;;;{}
Transforme une clé en créature avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;15;drawing;;;{}
Pars d'un demi-cercle avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;15;drawing;;;{}
Dessine une capitaine avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;15;drawing;;;{}
Dessine une créature lumineuse avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;15;drawing;;;{}
Dessine un voyage inattendu avec une touche fantastique;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;15;drawing;;;{}
Dessine une bouteille avec une touche fantastique;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;15;drawing;;;{}
Dessine un trajet familier avec une touche fantastique;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;15;drawing;;;{}
Dessine un train volant en vue de face;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Maison;30;drawing;;;{}
Dessine la motivation en vue de face;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Maison;30;drawing;;;{}
Dessine un oiseau minimaliste en vue de face;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Maison;30;drawing;;;{}
Transforme un vélo en machine volante en vue de face;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;Extérieur;30;drawing;;;{}
Pars d'un losange en vue de face;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;Extérieur;30;drawing;;;{}
Dessine une danseuse en vue de face;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;Extérieur;30;drawing;;;{}
Dessine un chat magique en vue de face;Avec ton doigt, réalise une version simple de ce dessin.;Avec ton doigt, réalise une version simple de ce dessin.;;À plat;N'importe où;30;drawing;;;{}
Dessine une invention ratée en vue de profil;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;Avec ton doigt, ajoute quelques détails pour enrichir le dessin.;;Mitigé;N'importe où;30;drawing;;;{}
Dessine un livre ouvert en vue de profil;Avec ton doigt, prends le temps de créer une version riche et détaillée.;Avec ton doigt, prends le temps de créer une version riche et détaillée.;;En forme;N'importe où;30;drawing;;;{}
